k,method,activity,support,metric,users,mean,users_total,users_valid,observations_total,observations_valid,movies_total,movies_valid,comparable_pairs_total,comparable_pairs_valid,reference_pairs_total,reference_pairs_valid,status
30,SUPPORT__FM,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,10_29,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,30_99,50_PLUS,mse,16,0.810940730556451,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,30_99,50_PLUS,pa,8,0.7174871299871299,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,30_99,50_PLUS,als_mae,16,0.34731598453167944,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,30_99,50_PLUS,als_order,8,0.6944826007326007,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,1_9,mse,5,1.0951843270072499,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
30,SUPPORT__FM,100_299,1_9,als_mae,5,0.6557987035614475,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,10_49,mse,6,0.49546930920752946,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,100_299,10_49,als_mae,6,0.31967097922435506,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,100_299,50_PLUS,mse,24,0.6468451294177773,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,50_PLUS,pa,10,0.6231716417910448,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,50_PLUS,als_mae,24,0.30353194631644287,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,100_299,50_PLUS,als_order,12,0.6695619768375186,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,1_9,mse,25,0.8173545372282792,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,1_9,pa,8,0.525967261904762,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,1_9,als_mae,25,0.4696817790573685,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,1_9,als_order,8,0.5788054538054538,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,10_49,mse,29,0.8511323404328978,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,10_49,pa,7,0.7321428571428571,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,10_49,als_mae,29,0.3226955897681866,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,10_49,als_order,9,0.6111111111111112,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__FM,300_PLUS,50_PLUS,mse,65,0.7493575231655429,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,SUPPORT__FM,300_PLUS,50_PLUS,pa,33,0.5755283156438484,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,SUPPORT__FM,300_PLUS,50_PLUS,als_mae,65,0.3438224597818575,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,SUPPORT__FM,300_PLUS,50_PLUS,als_order,40,0.7002660533910534,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,10_29,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,30_99,50_PLUS,mse,16,0.949318205873197,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,30_99,50_PLUS,pa,8,0.7166023166023165,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,30_99,50_PLUS,als_mae,16,0.3648716949863925,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,30_99,50_PLUS,als_order,8,0.8491300366300366,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,1_9,mse,5,1.1308285673025984,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
30,CROWD_ITEM__RIDGE,100_299,1_9,als_mae,5,0.5201166316458223,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,10_49,mse,6,0.6585953957049827,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,100_299,10_49,als_mae,6,0.4144070540771703,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__RIDGE,100_299,50_PLUS,mse,24,0.6506180068487648,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,50_PLUS,pa,10,0.4659701492537313,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,50_PLUS,als_mae,24,0.2928253063121374,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,100_299,50_PLUS,als_order,12,0.6746646026831785,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,1_9,mse,25,0.7159597285461038,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,1_9,pa,8,0.621875,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,1_9,als_mae,25,0.4851814493460006,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,1_9,als_order,8,0.5176790801790803,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,10_49,mse,29,0.8994633996638197,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,10_49,pa,7,0.6857142857142858,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,10_49,als_mae,29,0.3472076702168254,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,10_49,als_order,9,0.5666666666666667,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,mse,65,0.8512253737823129,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,pa,33,0.5957620603411911,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,als_mae,65,0.41911596498739423,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,als_order,40,0.6702389971139971,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__GBT,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,10_29,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,30_99,50_PLUS,mse,16,0.8587475291952098,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,30_99,50_PLUS,pa,8,0.6812741312741313,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,30_99,50_PLUS,als_mae,16,0.26099975914662,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,30_99,50_PLUS,als_order,8,0.8001373626373626,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,1_9,mse,5,1.1124197249462604,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
30,CROWD_ITEM__GBT,100_299,1_9,als_mae,5,0.47764571259002625,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,10_49,mse,6,0.7432803399178955,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,100_299,10_49,als_mae,6,0.2718038254740456,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__GBT,100_299,50_PLUS,mse,24,0.5573943181881326,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,50_PLUS,pa,10,0.5761069651741294,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,50_PLUS,als_mae,24,0.2970563506317789,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,100_299,50_PLUS,als_order,12,0.7109563123495013,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,1_9,mse,25,0.744633782441063,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,1_9,pa,8,0.4050595238095238,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,1_9,als_mae,25,0.4006074199271054,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,1_9,als_order,8,0.5512311762311762,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,10_49,mse,29,0.8069146083292517,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,10_49,pa,7,0.55,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,10_49,als_mae,29,0.24520514019021236,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,10_49,als_order,9,0.46666666666666656,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,CROWD_ITEM__GBT,300_PLUS,50_PLUS,mse,65,0.7486507568027931,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__GBT,300_PLUS,50_PLUS,pa,33,0.6970589535370391,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,CROWD_ITEM__GBT,300_PLUS,50_PLUS,als_mae,65,0.34290393730275565,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__GBT,300_PLUS,50_PLUS,als_order,40,0.6977281746031746,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,CROWD_ITEM__FM,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__FM,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__FM,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__FM,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,CROWD_ITEM__FM,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
