role,k,activity,item_support,method,users,mse,mse_users,mse_low,mse_high,mae,mae_users,mae_low,mae_high,pair_accuracy,pair_accuracy_users,pair_accuracy_low,pair_accuracy_high,direct_rate,direct_rate_users,direct_rate_low,direct_rate_high,movies,rating_pairs,round_rating_instances,status,mse_status,mae_status,pair_accuracy_status,direct_rate_status
evaluation,10,0,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,0,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,1_9,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,10_29,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,10,30_99,ALL,ALS,24,0.8349842117250592,24,,,0.7001326145657067,24,,,0.5838525963714987,24,,,0.6659615416774651,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,ALL,FM,24,0.7204389148233487,24,,,0.6521070509200843,24,,,0.617039913144154,24,,,0.6659615416774651,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,ALL,ALS_FM,24,0.7152698297525241,24,,,0.655222545587039,24,,,0.6279345250534747,24,,,0.6659615416774651,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,ALL,RIDGE,24,0.784625433882009,24,,,0.7063538019573858,24,,,0.6138365288051317,24,,,0.6659615416774651,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,ALL,GBT,24,0.7350354071730395,24,,,0.6632757590518704,24,,,0.6209071717819924,24,,,0.6659615416774651,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,0,ALS,24,0.8338907629115028,24,,,0.683472894207453,24,,,0.5,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,0,FM,24,0.8271400858176158,24,,,0.713709778356845,24,,,0.5091024233547596,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,0,ALS_FM,24,0.8271400858176158,24,,,0.713709778356845,24,,,0.5091024233547596,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,0,RIDGE,24,0.840488320209294,24,,,0.7274675285964832,24,,,0.5537820671738652,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,0,GBT,24,0.7881810319632588,24,,,0.6781173098386151,24,,,0.553994958755346,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,1_9,ALS,18,1.4757414457792877,18,,,0.9214433490584779,18,,,0.5579625430267804,17,,,1.0,18,,,323,364,435,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,1_9,FM,18,1.0100391878989092,18,,,0.7777388898515424,18,,,0.6077591577999629,17,,,1.0,18,,,323,364,435,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,1_9,ALS_FM,18,0.999821199610041,18,,,0.781401266954471,18,,,0.6031447111882806,17,,,1.0,18,,,323,364,435,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,1_9,RIDGE,18,1.1084917116544715,18,,,0.8248826516793671,18,,,0.5876257503538875,17,,,1.0,18,,,323,364,435,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,1_9,GBT,18,1.0749275923684043,18,,,0.8007923192964506,18,,,0.48833313412254353,17,,,1.0,18,,,323,364,435,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,10_49,ALS,20,0.8116863916865761,20,,,0.7179154755574253,20,,,0.6221772708100354,18,,,1.0,20,,,427,610,767,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,10_49,FM,20,0.6940869050486498,20,,,0.6525440510501338,20,,,0.6550971448837343,18,,,1.0,20,,,427,610,767,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,10_49,ALS_FM,20,0.6801528386027831,20,,,0.6524159736932048,20,,,0.6392783067564631,18,,,1.0,20,,,427,610,767,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,10_49,RIDGE,20,0.7365033949260887,20,,,0.6940331036872985,20,,,0.6630495875426266,18,,,1.0,20,,,427,610,767,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,10_49,GBT,20,0.6848703057157699,20,,,0.6528154638237382,20,,,0.6354938278370313,18,,,1.0,20,,,427,610,767,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,50_PLUS,ALS,24,0.8025977053471922,24,,,0.6942586575556539,24,,,0.6253701645034834,24,,,1.0,24,,,432,931,1238,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,50_PLUS,FM,24,0.6527309982132313,24,,,0.6134840305939053,24,,,0.6551154775830162,24,,,1.0,24,,,432,931,1238,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,50_PLUS,ALS_FM,24,0.6501495086085792,24,,,0.6168521542236222,24,,,0.6742067075297706,24,,,1.0,24,,,432,931,1238,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,50_PLUS,RIDGE,24,0.7404926155330346,24,,,0.6917749427175591,24,,,0.6273323405952843,24,,,1.0,24,,,432,931,1238,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,30_99,50_PLUS,GBT,24,0.7237013615544988,24,,,0.660398284113784,24,,,0.6456899782415402,24,,,1.0,24,,,432,931,1238,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,10,100_299,ALL,ALS,89,1.1893523162086435,89,0.9573648174473005,1.4980624279696237,0.817823537602079,89,0.745022212178036,0.8978405316767246,0.5284270833399655,85,0.5055164334499885,0.5493757845499252,0.6177701692176685,89,0.5772571576443288,0.6539723938190958,4821,10366,17306,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,ALL,FM,89,1.1378201960783567,89,0.940072301321751,1.3839333829031037,0.8161101435811021,89,0.7422857784122241,0.8982398874175092,0.5341811176094382,85,0.5078333246697261,0.5589117518861744,0.6177701692176685,89,0.5827730430230605,0.6529207581924321,4821,10366,17306,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,ALL,ALS_FM,89,1.1035805407489878,89,0.9085011692992413,1.3431752286135716,0.8077902291773582,89,0.7363190313824798,0.8870849700668668,0.5437309319430403,85,0.5188661223492349,0.5686354963049285,0.6177701692176685,89,0.5812255131785656,0.6531302673080417,4821,10366,17306,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,ALL,RIDGE,89,1.1902847605674864,89,0.9401823492902868,1.4673843482838427,0.828567808903384,89,0.7451338771417025,0.9164742783130789,0.5513332175011624,85,0.5227284257805198,0.5807673580258489,0.6177701692176685,89,0.5811144544768081,0.6533866838500606,4821,10366,17306,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,ALL,GBT,89,1.1180490790253654,89,0.890712057117502,1.3789387714103811,0.7902453986412041,89,0.7131373521437767,0.8788636087310279,0.5440918257238746,85,0.5192863874421945,0.5684525347132502,0.6177701692176685,89,0.5815468847869537,0.6538396664808694,4821,10366,17306,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,0,ALS,86,0.9988294626911289,86,0.7771884087559835,1.2691579889128846,0.7405642202089281,86,0.6630369878906865,0.8298174776568502,0.5,78,0.5,0.5,0.0,86,0.0,0.0,2529,4414,7173,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,0,FM,86,1.096828151610943,86,0.9015668672076681,1.3157881122257176,0.816967786646712,86,0.7441234297355586,0.9004524149866375,0.5615355644566942,78,0.5204447317093556,0.6031352648391353,0.0,86,0.0,0.0,2529,4414,7173,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,0,ALS_FM,86,1.096828151610943,86,0.9072509459453287,1.319326947789879,0.816967786646712,86,0.7448256858170529,0.8989172297834841,0.5615355644566942,78,0.519028333220205,0.6040408452064018,0.0,86,0.0,0.0,2529,4414,7173,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,0,RIDGE,86,1.1123164425511283,86,0.8788462400080637,1.3940780701642084,0.8029680817474666,86,0.7205537976298036,0.8958352833148066,0.5424456415869349,78,0.4964116167231937,0.5887972949180321,0.0,86,0.0,0.0,2529,4414,7173,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,0,GBT,86,1.036858400987091,86,0.8196762918361213,1.277979571312265,0.7673514136388957,86,0.6862240089999707,0.8567293847878004,0.5382083123560191,78,0.49244408937001605,0.5831593542151828,0.0,86,0.0,0.0,2529,4414,7173,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,1_9,ALS,78,1.6510672097598227,78,1.3020829428274392,2.1528433148178685,1.008685158462452,78,0.9050185793516549,1.124231292898526,0.553579646855099,61,0.5032503756879556,0.600611018465104,1.0,78,1.0,1.0,1275,1914,2844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,1_9,FM,78,1.0624011254968246,78,0.8288272219478098,1.3482739253408607,0.7771565600719615,78,0.6813184552294664,0.8745260659473031,0.5122357993142311,61,0.4536546419895543,0.5658820533479499,1.0,78,1.0,1.0,1275,1914,2844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,1_9,ALS_FM,78,1.0394818020600731,78,0.8169381599147115,1.3065986467145734,0.7912012491401276,78,0.7009935030752348,0.8816306728432195,0.5045061510852785,61,0.4435667021850182,0.5647202711611456,1.0,78,1.0,1.0,1275,1914,2844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,1_9,RIDGE,78,1.0523438162461936,78,0.776970455936943,1.4221503777951152,0.761549162517095,78,0.6611979399628705,0.8731120054369651,0.5352007283828709,61,0.4757949512030024,0.5967588290525305,1.0,78,1.0,1.0,1275,1914,2844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,1_9,GBT,78,1.003746769219126,78,0.7274582497831295,1.3206029709923413,0.7355499754564956,78,0.635401182630647,0.8512125780579672,0.5631668485572779,61,0.5036650211686174,0.6249908317145876,1.0,78,1.0,1.0,1275,1914,2844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,10_49,ALS,78,1.2628531112789636,78,0.9266444885669102,1.7325883363749313,0.8576398539554646,78,0.7588575243288116,0.9712248301784063,0.5917224894672691,66,0.5443100881590062,0.6380212052119987,1.0,78,1.0,1.0,841,1944,2936,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,10_49,FM,78,1.1934011029553497,78,0.8787147706827065,1.5548164198741992,0.825517118349868,78,0.7207069063529971,0.9419966416888798,0.5668794997069149,66,0.5143383947300022,0.6210689804522959,1.0,78,1.0,1.0,841,1944,2936,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,10_49,ALS_FM,78,1.1190812222168334,78,0.8207055546690868,1.4746118675758568,0.8034860579108688,78,0.7011069798051445,0.9171703181031472,0.5905514703911579,66,0.5378932970320791,0.639375444254566,1.0,78,1.0,1.0,841,1944,2936,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,10_49,RIDGE,78,1.2872707535673413,78,0.9563865289054841,1.6904020147966947,0.8651645411636505,78,0.7541962779802421,0.9804202479469605,0.61224327499547,66,0.5574486113565172,0.6658518532608836,1.0,78,1.0,1.0,841,1944,2936,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,10_49,GBT,78,1.1631694491898186,78,0.8553827263685034,1.5206429466142763,0.8049581372919276,78,0.6937275483861367,0.9214039383155194,0.5466025594614093,66,0.4954086581297485,0.5955234036938297,1.0,78,1.0,1.0,841,1944,2936,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,10,100_299,50_PLUS,ALS,84,1.2530994786880993,84,0.9017798959898004,1.7381023325955125,0.8147455427017263,84,0.7072632860969762,0.9328769483003932,0.5765806485515237,73,0.5319986852229469,0.6184990256286832,1.0,84,1.0,1.0,712,2786,4353,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
